name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Toronto, ON",2022-02-07,2.6,-0.6,0.8,2.5,-6.4,-3.1,-3.7,71.8,0,0,0,snow,0,37.9,42.8,27.5,225.8,1019.2,8.1,249.5,35,3,2,10,2022-02-07T07:26:57,2022-02-07T17:37:03,0.2,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-08,0,-3.4,-1.2,-0.5,-8.7,-5.5,-6.6,67.5,0,0,0,snow,0,35.9,46.3,29.6,273.5,1015.9,6.8,248.5,43,3.8,3,10,2022-02-08T07:25:40,2022-02-08T17:38:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-09,4.9,-3,2,3.8,-8.7,-0.7,-2.5,72.5,0,0,0,rain,0,34.1,46.4,31.6,182.4,1007.7,4,246.8,87,8,5,10,2022-02-09T07:24:22,2022-02-09T17:39:47,0.29,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-10,3.4,0.2,1.7,3,-5.4,-2.6,-2.7,73.2,0,0,0,snow,0,30.8,50,35.3,244.1,1007.6,9.9,246.8,36.6,3.2,2,10,2022-02-10T07:23:02,2022-02-10T17:41:09,0.34,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-11,3.9,0,1.9,1.9,-6.5,-2.4,-1.5,78.5,3.01,100,33.33,"rain,snow",0,27.7,55.4,33.2,215.7,1004.9,9.8,246.2,28.4,2.4,2,10,2022-02-11T07:21:41,2022-02-11T17:42:31,0.38,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-12,2.9,-12.2,-3.7,1.1,-20.7,-9.7,-8.8,68.6,0.57,100,12.5,"rain,snow",2.5,24.6,64.8,38.9,280.4,1016.3,8.2,248.8,43.9,3.9,2,10,2022-02-12T07:20:18,2022-02-12T17:43:52,0.42,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,snow,"CXVN,71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-13,-8.9,-15.1,-11.6,-9,-23.4,-15.8,-18,59.6,0,0,0,,1.4,27,24.5,18.3,225.3,1025.5,8.8,250.9,43.9,3.9,2,10,2022-02-13T07:18:54,2022-02-13T17:45:14,0.45,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-14,-8.6,-15.1,-11.5,-13,-23.5,-17.9,-20.3,49,0,0,0,,0,26.7,46.1,25.9,314.3,1026.1,3.6,221.6,42.3,4,2,10,2022-02-14T07:17:29,2022-02-14T17:46:35,0.48,Clear,Clear conditions throughout the day.,clear-day,"71624099999,71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-15,-2.6,-9.8,-5.6,-3.3,-17.7,-10.5,-12.7,57.5,0,0,0,,0,24.6,50,31.3,228.5,1033.4,9.1,252.8,50,4.4,2,10,2022-02-15T07:16:02,2022-02-15T17:47:56,0.49,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-16,8.1,-2.9,3.9,6.8,-9.2,0.8,-2.9,61.4,0,0,0,rain,0,20.7,59.4,35.1,163.9,1019.4,6.8,249.6,42.8,3.8,2,10,2022-02-16T07:14:35,2022-02-16T17:49:17,0.5,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,71171099999,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-17,7.5,-1.8,3.3,6.4,-8.1,0.7,1.8,90.1,32.64,100,91.67,"rain,freezingrain,snow",2,13.5,53.6,24.4,306.2,1008.1,12.2,242.1,8.8,0.9,0,10,2022-02-17T07:13:06,2022-02-17T17:50:38,0.51,"Snow, Rain, Freezing Drizzle/Freezing Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-18,-2.7,-10.1,-6.5,-7.2,-17.9,-12.9,-11.3,69.2,5.48,100,33.33,snow,2.9,15.5,61.2,51.3,290.3,1013.4,10.7,245.4,12.3,2.3,1,10,2022-02-18T07:11:36,2022-02-18T17:51:58,0.52,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-19,-1.5,-8.5,-5.6,-6.6,-18,-13.6,-11.1,66.3,1.29,100,16.67,"rain,snow",1.1,17.1,81.7,53.6,265,1014.5,8.6,245.1,31.5,2.6,1,10,2022-02-19T07:10:04,2022-02-19T17:53:19,0.54,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,snow,"CXVN,71697099999,71432099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-20,6.9,-8,-1,5.1,-16.1,-6.6,-8.2,58.7,0,0,0,,0,13.7,61.2,42.4,227.9,1018.6,7.2,249.3,50.4,4.3,2,10,2022-02-20T07:08:32,2022-02-20T17:54:38,0.58,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-21,6.1,0.9,3.7,4.5,-6.1,0.2,-2.1,66.4,0,0,0,,0,9.1,52.6,40.4,111.4,1021.1,8.8,250,45.7,4,2,10,2022-02-21T07:06:59,2022-02-21T17:55:58,0.62,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-22,6.2,-0.1,2.2,6.2,-7.9,-2.2,0.2,87,7.63,100,29.17,rain,1.3,5.9,52.6,47.9,100.7,1012.3,9.9,245.3,15.3,1.2,1,10,2022-02-22T07:05:24,2022-02-22T17:57:17,0.67,Rain,Clear conditions throughout the day with rain or snow.,snow,"CXVN,71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-23,8.4,-9.2,-2.6,8.4,-17.4,-8.5,-8.5,64.8,1.72,100,4.17,"rain,snow",1,2.9,72.2,48,279,1022,12.9,249.4,46.3,4,2,10,2022-02-23T07:03:49,2022-02-23T17:58:36,0.73,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,snow,"71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-24,-5.6,-10.2,-7.6,-9.1,-19.7,-14.5,-14.9,56.2,0,0,0,,2.4,2.7,50,40.5,74.1,1033.4,6.3,252.8,56.8,4.9,3,10,2022-02-24T07:02:13,2022-02-24T17:59:55,0.79,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-25,-5,-9.6,-7.4,-8,-19.5,-14,-12,70.1,2.67,100,41.67,snow,3.5,5.6,74.2,44.4,230.8,1023.8,5,217.5,50.1,4.3,2,10,2022-02-25T07:00:36,2022-02-25T18:01:13,0.84,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"CXVN,71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-26,-1.6,-9.8,-5.1,-4.8,-17.6,-11.1,-10.4,67.2,0,0,0,snow,1.5,7.9,44.5,42.1,264.5,1027.5,5.2,251.5,55.9,4.8,3,10,2022-02-26T06:58:58,2022-02-26T18:02:32,0.89,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-27,0.9,-5,-2,-3.3,-12.1,-7.9,-8,64,0,0,0,snow,0.1,6,63,46.2,276.6,1016.6,7.6,248.9,53.3,4.7,3,10,2022-02-27T06:57:19,2022-02-27T18:03:49,0.94,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-28,-3.4,-10.7,-6.9,-5.7,-19.5,-11.6,-15.2,52.3,0,0,0,snow,0.1,4.5,42.5,27.6,132.6,1025.9,3.6,251.1,59,5.1,3,10,2022-02-28T06:55:39,2022-02-28T18:05:07,0.97,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-01,5.5,-3.1,1.2,3.8,-10.7,-2.2,-4.5,65.9,0,0,0,"rain,snow",0,3.2,46.1,35,212.1,1012.9,12.7,248,53.9,4.7,2,10,2022-03-01T06:53:59,2022-03-01T18:06:24,1,Clear,Clear conditions throughout the day.,wind,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-02,3.3,-1.2,0.7,2.8,-7.2,-3.1,-5.9,62.3,0.4,100,8.33,snow,2.3,2.2,46.1,38.8,289.3,1015.9,8.4,247.9,64.5,5.5,3,10,2022-03-02T06:52:18,2022-03-02T18:07:41,1,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-03,-2.5,-8.7,-6.3,-7.5,-16,-11.9,-14.6,52.3,0.04,100,4.17,snow,0.8,3.4,67.5,32,312.5,1025.9,4.9,251,60.5,5.1,4,10,2022-03-03T06:50:36,2022-03-03T18:08:58,0,Snow,Clear conditions throughout the day with morning snow.,snow,"CXVN,71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-04,1.3,-8.1,-3.1,-1.2,-16.1,-8.3,-11.7,53.3,0,0,0,,1,2.5,35.3,33.3,282,1031,2.7,252.3,71.3,6.2,4,10,2022-03-04T06:48:54,2022-03-04T18:10:14,0.02,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-05,2.7,-1.3,0.8,-0.6,-6.3,-3.7,-4.4,68.4,0,0,0,,0.6,2.1,49,49.8,110.1,1024.3,6.7,250.7,68.8,5.8,3,10,2022-03-05T06:47:11,2022-03-05T18:11:30,0.04,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-06,16.7,3.2,8,16.7,-2.3,5.6,2.7,70.8,1.96,100,12.5,rain,1,2.2,64.8,49.7,198.8,1008,5.7,246.9,72.2,6.2,4,10,2022-03-06T06:45:27,2022-03-06T18:12:46,0.08,Rain,Clear conditions throughout the day with rain or snow clearing later.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-07,4.3,-0.2,1.9,3.1,-7.1,-2.1,-1.2,80.5,4.12,100,45.83,"rain,freezingrain,snow",2.5,0.8,59.2,33.6,205.5,1008.6,10.2,217.3,17.2,1.7,1,10,2022-03-07T06:43:43,2022-03-07T18:14:02,0.12,"Snow, Rain, Freezing Drizzle/Freezing Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-08,2.6,-2,0.4,2,-7.7,-3.5,-6.9,59,0,0,0,snow,1.2,0.7,55.4,31.7,266.1,1020.3,7.3,249.8,75.3,7.7,4,10,2022-03-08T06:41:59,2022-03-08T18:15:17,0.16,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-09,4,0,2.1,3.6,-4.6,-0.1,-4.3,63,0,0,0,,0,0.3,40.3,22.2,198.7,1015.4,4.4,248.7,68.6,6.8,3,10,2022-03-09T06:40:14,2022-03-09T18:16:32,0.21,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-10,3.6,-1,1.3,3.3,-5.9,-1.5,-5.8,59.8,0,0,0,,6.3,2.2,37.4,27.5,257.3,1020.1,2.6,249.7,79,8,4,10,2022-03-10T06:38:28,2022-03-10T18:17:47,0.25,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-11,0,-2.3,-1,0,-8.8,-5.3,-3.6,83.1,2.82,100,37.5,"rain,snow",8.5,6,46.1,33.2,150.8,1014.7,9.1,245.7,16.1,1.7,1,10,2022-03-11T06:36:42,2022-03-11T18:19:01,0.3,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-12,-2.2,-7.6,-4.9,-5.2,-17.3,-12,-11.9,58.6,0.76,100,8.33,snow,4.8,9.1,80.6,48.3,297.9,1008.3,7.3,246.8,55.7,5.6,3,10,2022-03-12T06:34:56,2022-03-12T18:20:16,0.35,Snow,Clear conditions throughout the day with snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-13,0.1,-8.6,-4.5,0.1,-17.3,-10.9,-9.4,68.8,0.24,100,4.17,snow,0.7,8.2,65.7,46.1,250.3,1016.3,7.6,258.1,73.2,6.9,3,10,2022-03-13T07:33:09,2022-03-13T19:21:30,0.39,Snow,Clear conditions throughout the day with afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-14,6.2,-2.3,2.2,6.2,-5.6,-0.2,-2.4,71.8,0,0,0,,1.4,7.4,35.3,22.1,173.1,1022.8,6.5,250.4,77.3,7.5,3,10,2022-03-14T07:31:22,2022-03-14T19:22:44,0.43,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-15,3.1,0.6,1.7,2.9,-5,-1,0.2,89.4,10.55,100,50,"rain,snow",4.2,3.1,31.3,24,94.5,1023.6,9.8,248.6,15,1.7,0,10,2022-03-15T07:29:35,2022-03-15T19:23:58,0.46,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-16,2.8,0.1,1.3,0.7,-4.5,-2.3,0.6,95.4,0,0,0,"rain,freezingrain",0,1.5,20.9,29.2,155.7,1020.9,5,241.7,45.2,4.9,2,10,2022-03-16T07:27:48,2022-03-16T19:25:11,0.48,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-17,14.4,1,6.6,14.4,-3.6,5.1,2.7,78.9,0,0,0,rain,0,2,14.8,20.3,184.8,1013.1,2.4,242.4,72.4,7.5,5,10,2022-03-17T07:26:00,2022-03-17T19:26:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-18,14.1,7.9,10.4,14.1,4.9,9.6,3.8,64.5,0,0,0,rain,0,0.1,42.5,33.4,139.3,1013.5,9.7,248.2,96.4,8.6,6,10,2022-03-18T07:24:12,2022-03-18T19:27:38,0.5,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-19,8.7,4.6,6.4,6.8,-0.9,2.5,4.3,86.8,5.64,100,41.67,rain,0,0,46.1,36.9,98.8,1004.3,9.9,244.9,23.9,2.6,1,10,2022-03-19T07:22:24,2022-03-19T19:28:51,0.51,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-20,12,3,6.8,12,-2.1,3.5,-1,62.1,0.65,100,20.83,rain,0.1,0,48.6,38.6,294.2,1012.1,5.6,248,65.2,5.7,4,10,2022-03-20T07:20:36,2022-03-20T19:30:03,0.53,Rain,Clear conditions throughout the day with rain or snow clearing later.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-21,13.7,2.3,6.9,13.7,-2.3,4.3,-3,51.3,0,0,0,,0,0,40,38.5,305,1021,3.8,250,116,10.2,7,10,2022-03-21T07:18:48,2022-03-21T19:31:16,0.56,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-22,4.7,0.2,3,4.1,-5.2,-1,-10.5,37.5,0,0,0,,0,0,40,33.2,128.5,1025.6,4.1,251,113.3,9.8,5,10,2022-03-22T07:17:00,2022-03-22T19:32:29,0.61,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-23,4.3,1.5,2.9,-1.1,-6.5,-3.9,-2.4,69.8,13.88,100,37.5,"rain,snow,ice",0.9,0.3,76.5,62.6,64.7,1016.7,16.3,247.4,42.6,3.6,3,10,2022-03-23T07:15:11,2022-03-23T19:33:41,0.66,"Snow, Rain, Ice",Clear conditions throughout the day with rain or snow.,snow,"CXVN,71624099999,71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-24,10.3,2.8,7.1,10.3,-4.3,4.3,3.8,80.4,4.95,100,8.33,rain,0,0.2,44.6,49.7,170.2,1006.6,8.7,246.5,47.5,4.2,2,10,2022-03-24T07:13:23,2022-03-24T19:34:54,0.71,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-25,7.3,3.7,5.2,4,-0.3,1.3,1,74.9,0,0,0,rain,0,0,37.1,33.3,254.1,1001.4,9.1,245.3,46.8,4,2,10,2022-03-25T07:11:35,2022-03-25T19:36:06,0.77,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-26,7.4,1.4,4.1,3.7,-5.2,0.3,0.8,79.7,1.47,100,29.17,"rain,snow",2.3,0.7,61.2,42.4,263.1,997.8,9.8,244.4,58.2,4.9,2,10,2022-03-26T07:09:46,2022-03-26T19:37:18,0.83,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-27,1,-7.1,-3.7,-5.1,-16.2,-11.4,-9.5,64.6,0.58,100,20.83,snow,1.5,3.3,67.5,42.5,298.7,1009.1,8.4,246.4,94,8.1,3,10,2022-03-27T07:07:58,2022-03-27T19:38:30,0.88,Snow,Clear conditions throughout the day with morning snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-28,-5.2,-9.8,-7,-12.5,-18.4,-15,-15.1,52.7,0,0,0,snow,0.8,3.6,64.8,37.1,317,1018.6,7.7,249.3,111.3,9.6,5,10,2022-03-28T07:06:10,2022-03-28T19:39:42,0.92,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-29,1.2,-6.6,-2.5,0.4,-14.2,-8.1,-12.1,50.2,0,0,0,,0.6,2.8,44.3,25.9,259.6,1024.8,0,250.9,122.8,10.7,7,10,2022-03-29T07:04:22,2022-03-29T19:40:54,0.96,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-30,3.1,-1.8,0.4,-3.2,-8.5,-6,-6,63.8,2.58,100,25,"rain,freezingrain,snow,ice",4.5,2.3,55.4,51.4,67.2,1014.7,10.5,190.2,27.8,2.5,1,10,2022-03-30T07:02:35,2022-03-30T19:42:06,0.99,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice",Clear conditions throughout the day with rain or snow.,snow,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-03-31,14.5,4.3,9.4,14.5,-1.5,6.9,3.8,68.4,0.34,100,8.33,rain,0,0.3,68.4,38.4,165,994,10.2,214.9,99.1,8.5,5,10,2022-03-31T07:00:47,2022-03-31T19:43:17,1,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-01,5.9,0,2.5,1.1,-7.6,-3.1,-2.6,69.6,1.38,100,29.17,"rain,snow",0.3,0.1,59,42.3,291.9,1006.8,9.9,246.7,69.1,5.9,3,10,2022-04-01T06:59:00,2022-04-01T19:44:29,0,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-02,5.2,-1,2.1,4.1,-6.3,-1.9,-4.7,61.4,0,0,0,,0,0.1,40.7,27.6,202.8,1018.7,3.5,190.4,139,11.9,7,10,2022-04-02T06:57:13,2022-04-02T19:45:41,0.01,Clear,Clear conditions throughout the day.,clear-day,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-03,6.7,2.2,4,3,-2.5,-0.1,-2.6,62.2,0,0,0,"rain,snow",0.1,0,41.4,31.5,239.3,1013,9.4,248.1,70.4,6,4,10,2022-04-03T06:55:27,2022-04-03T19:46:53,0.03,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-04,7.3,0.1,4,5.9,-4.5,0.9,-1.9,66.4,0,0,0,,0,0,37.1,25.7,209.5,1016.9,2.9,249,115.9,10,5,10,2022-04-04T06:53:40,2022-04-04T19:48:04,0.05,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-05,10.3,3.7,6.7,10.3,-2.1,2.4,0.3,64.7,0.42,100,8.33,rain,0,0,40.3,38.7,58.8,1012.8,6.2,247.9,83.3,7.2,4,10,2022-04-05T06:51:54,2022-04-05T19:49:16,0.09,Rain,Clear conditions throughout the day with morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-06,10.9,7.3,8.9,10.9,2.5,5.2,2.4,64.9,2.98,100,12.5,rain,0,0,56.5,49.8,55.5,1006.1,6.5,246,77.4,6.6,3,10,2022-04-06T06:50:09,2022-04-06T19:50:27,0.12,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-07,12.5,6.6,8.9,12.5,5.2,7.4,6.2,84,3.45,100,45.83,rain,0,0,37.1,29.4,145.1,1002.7,7.7,185.8,106.7,9.3,6,10,2022-04-07T06:48:24,2022-04-07T19:51:39,0.17,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-08,8.3,4.1,6.2,7.1,-0.1,3.4,2.2,76.1,0.96,100,16.67,rain,0,0,37.1,25.8,223.6,1002.2,6.6,245.5,66.1,5.6,3,10,2022-04-08T06:46:39,2022-04-08T19:52:51,0.21,Rain,Clear conditions throughout the day with rain.,rain,"CXVN,71624099999,71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-09,7.6,2.6,4.7,5,-1.6,1.2,0.6,75.2,0.1,100,4.17,"rain,snow",0,0,53.6,31.7,251.6,1004.3,9.2,246.1,59.3,5.1,3,10,2022-04-09T06:44:55,2022-04-09T19:54:02,0.26,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-10,8.9,1.8,4.8,7.1,-4.3,0.5,-2.8,59.1,0,0,0,,0,0,44.3,34.8,282.3,1012.4,7.6,248,89.6,7.7,3,10,2022-04-10T06:43:11,2022-04-10T19:55:14,0.31,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-11,9.7,3.5,6.2,8,-1,3.1,0.4,66.7,0.1,100,8.33,rain,0,0,41,40.3,85.6,1013.8,4.5,248.2,87.6,7.8,5,10,2022-04-11T06:41:28,2022-04-11T19:56:25,0.35,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-12,15.1,7.5,11.3,15.1,5,10.8,0.9,51.5,0.06,100,4.17,rain,0,0,31.3,20.4,234.5,1017,2.3,219.7,164.8,14.5,8,10,2022-04-12T06:39:46,2022-04-12T19:57:37,0.4,Rain,Clear conditions throughout the day with early morning rain.,rain,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-13,15.2,9.1,11.9,15.2,5.2,11.4,5.2,65.1,1.4,100,16.67,rain,0,0,45,36.7,73.1,1009.7,9.1,247.2,110.7,9.6,6,10,2022-04-13T06:38:04,2022-04-13T19:58:48,0.44,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-14,14.3,8.4,10.9,14.3,4.2,9.9,3.6,65.9,0.31,100,12.5,rain,0,0,57.6,38.6,172.3,1006.2,4.8,245.6,95.5,8,6,10,2022-04-14T06:36:23,2022-04-14T20:00:00,0.47,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-15,12.8,5.7,9.4,12.8,2,7.9,0.3,53.7,0.4,100,4.17,rain,0,0,81.7,62.7,227.2,1011.3,9.3,247.6,139.4,12.1,8,10,2022-04-15T06:34:42,2022-04-15T20:01:11,0.49,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-04-16,6.9,1.7,4.2,5.8,-3.2,0.6,-3.6,57.2,0.26,100,12.5,"rain,snow",1.7,0.6,40.7,36.9,258.5,1014.4,9.1,248.5,104.2,9,5,10,2022-04-16T06:33:03,2022-04-16T20:02:23,0.5,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
